"Experiment" "Beetle" "Trial" "Heading" "ShortName" "Indirect" "Direct" "Condition"
"1288" "LPexper.20191120.OvercastMarcusWallsBergsig" 129 8 350 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1289" "LPexper.20191120.OvercastMarcusWallsBergsig" 129 9 200 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1290" "LPexper.20191120.OvercastMarcusWallsBergsig" 129 10 150 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1291" "LPexper.20191120.OvercastMarcusWallsBergsig" 130 1 130 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1292" "LPexper.20191120.OvercastMarcusWallsBergsig" 130 2 130 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1293" "LPexper.20191120.OvercastMarcusWallsBergsig" 130 3 130 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1294" "LPexper.20191120.OvercastMarcusWallsBergsig" 130 4 350 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1295" "LPexper.20191120.OvercastMarcusWallsBergsig" 130 5 15 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1296" "LPexper.20191120.OvercastMarcusWallsBergsig" 130 6 330 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1297" "LPexper.20191120.OvercastMarcusWallsBergsig" 130 7 140 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1298" "LPexper.20191120.OvercastMarcusWallsBergsig" 130 8 20 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1299" "LPexper.20191120.OvercastMarcusWallsBergsig" 130 9 10 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1300" "LPexper.20191120.OvercastMarcusWallsBergsig" 130 10 30 "Overcast (Walls)
Rural" FALSE FALSE "OvercastWallsRural"
"1301" "LPexper.20191125.ClearMarcusWallsBergsig" 131 1 180 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1302" "LPexper.20191125.ClearMarcusWallsBergsig" 131 2 250 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1303" "LPexper.20191125.ClearMarcusWallsBergsig" 131 3 350 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1304" "LPexper.20191125.ClearMarcusWallsBergsig" 131 4 190 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1305" "LPexper.20191125.ClearMarcusWallsBergsig" 131 5 35 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1306" "LPexper.20191125.ClearMarcusWallsBergsig" 131 6 130 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1307" "LPexper.20191125.ClearMarcusWallsBergsig" 131 7 130 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1308" "LPexper.20191125.ClearMarcusWallsBergsig" 131 8 230 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1309" "LPexper.20191125.ClearMarcusWallsBergsig" 131 9 50 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1310" "LPexper.20191125.ClearMarcusWallsBergsig" 131 10 250 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1311" "LPexper.20191125.ClearMarcusWallsBergsig" 132 1 75 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1312" "LPexper.20191125.ClearMarcusWallsBergsig" 132 2 350 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1313" "LPexper.20191125.ClearMarcusWallsBergsig" 132 3 45 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1314" "LPexper.20191125.ClearMarcusWallsBergsig" 132 4 310 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1315" "LPexper.20191125.ClearMarcusWallsBergsig" 132 5 45 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1316" "LPexper.20191125.ClearMarcusWallsBergsig" 132 6 240 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1317" "LPexper.20191125.ClearMarcusWallsBergsig" 132 7 30 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1318" "LPexper.20191125.ClearMarcusWallsBergsig" 132 8 90 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1319" "LPexper.20191125.ClearMarcusWallsBergsig" 132 9 80 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1320" "LPexper.20191125.ClearMarcusWallsBergsig" 132 10 150 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1321" "LPexper.20191125.ClearMarcusWallsBergsig" 133 1 285 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1322" "LPexper.20191125.ClearMarcusWallsBergsig" 133 2 80 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1323" "LPexper.20191125.ClearMarcusWallsBergsig" 133 3 250 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1324" "LPexper.20191125.ClearMarcusWallsBergsig" 133 4 25 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1325" "LPexper.20191125.ClearMarcusWallsBergsig" 133 5 80 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1326" "LPexper.20191125.ClearMarcusWallsBergsig" 133 6 90 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1327" "LPexper.20191125.ClearMarcusWallsBergsig" 133 7 170 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1328" "LPexper.20191125.ClearMarcusWallsBergsig" 133 8 190 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1329" "LPexper.20191125.ClearMarcusWallsBergsig" 133 9 320 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1330" "LPexper.20191125.ClearMarcusWallsBergsig" 133 10 230 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1331" "LPexper.20191125.ClearMarcusWallsBergsig" 134 1 350 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1332" "LPexper.20191125.ClearMarcusWallsBergsig" 134 2 10 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1333" "LPexper.20191125.ClearMarcusWallsBergsig" 134 3 50 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1334" "LPexper.20191125.ClearMarcusWallsBergsig" 134 4 310 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1335" "LPexper.20191125.ClearMarcusWallsBergsig" 134 5 305 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1336" "LPexper.20191125.ClearMarcusWallsBergsig" 134 6 35 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1337" "LPexper.20191125.ClearMarcusWallsBergsig" 134 7 340 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1338" "LPexper.20191125.ClearMarcusWallsBergsig" 134 8 350 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1339" "LPexper.20191125.ClearMarcusWallsBergsig" 134 9 25 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1340" "LPexper.20191125.ClearMarcusWallsBergsig" 134 10 330 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1341" "LPexper.20191125.ClearMarcusWallsBergsig" 135 1 330 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1342" "LPexper.20191125.ClearMarcusWallsBergsig" 135 2 290 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1343" "LPexper.20191125.ClearMarcusWallsBergsig" 135 3 265 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1344" "LPexper.20191125.ClearMarcusWallsBergsig" 135 4 260 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1345" "LPexper.20191125.ClearMarcusWallsBergsig" 135 5 310 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1346" "LPexper.20191125.ClearMarcusWallsBergsig" 135 6 290 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1347" "LPexper.20191125.ClearMarcusWallsBergsig" 135 7 355 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1348" "LPexper.20191125.ClearMarcusWallsBergsig" 135 8 345 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1349" "LPexper.20191125.ClearMarcusWallsBergsig" 135 9 265 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1350" "LPexper.20191125.ClearMarcusWallsBergsig" 135 10 280 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1351" "LPexper.20191125.ClearMarcusWallsBergsig" 136 1 75 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1352" "LPexper.20191125.ClearMarcusWallsBergsig" 136 2 270 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1353" "LPexper.20191125.ClearMarcusWallsBergsig" 136 3 200 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1354" "LPexper.20191125.ClearMarcusWallsBergsig" 136 4 180 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1355" "LPexper.20191125.ClearMarcusWallsBergsig" 136 5 185 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1356" "LPexper.20191125.ClearMarcusWallsBergsig" 136 6 75 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1357" "LPexper.20191125.ClearMarcusWallsBergsig" 136 7 215 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1358" "LPexper.20191125.ClearMarcusWallsBergsig" 136 8 270 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1359" "LPexper.20191125.ClearMarcusWallsBergsig" 136 9 230 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1360" "LPexper.20191125.ClearMarcusWallsBergsig" 136 10 290 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1361" "LPexper.20191125.ClearMarcusWallsBergsig" 137 1 20 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1362" "LPexper.20191125.ClearMarcusWallsBergsig" 137 2 220 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1363" "LPexper.20191125.ClearMarcusWallsBergsig" 137 3 345 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1364" "LPexper.20191125.ClearMarcusWallsBergsig" 137 4 90 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1365" "LPexper.20191125.ClearMarcusWallsBergsig" 137 5 140 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1366" "LPexper.20191125.ClearMarcusWallsBergsig" 137 6 180 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1367" "LPexper.20191125.ClearMarcusWallsBergsig" 137 7 60 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1368" "LPexper.20191125.ClearMarcusWallsBergsig" 137 8 200 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1369" "LPexper.20191125.ClearMarcusWallsBergsig" 137 9 230 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1370" "LPexper.20191125.ClearMarcusWallsBergsig" 137 10 70 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1371" "LPexper.20191125.ClearMarcusWallsBergsig" 138 1 280 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1372" "LPexper.20191125.ClearMarcusWallsBergsig" 138 2 250 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1373" "LPexper.20191125.ClearMarcusWallsBergsig" 138 3 200 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1374" "LPexper.20191125.ClearMarcusWallsBergsig" 138 4 260 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1375" "LPexper.20191125.ClearMarcusWallsBergsig" 138 5 260 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1376" "LPexper.20191125.ClearMarcusWallsBergsig" 138 6 275 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1377" "LPexper.20191125.ClearMarcusWallsBergsig" 138 7 280 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1378" "LPexper.20191125.ClearMarcusWallsBergsig" 138 8 230 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1379" "LPexper.20191125.ClearMarcusWallsBergsig" 138 9 160 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1380" "LPexper.20191125.ClearMarcusWallsBergsig" 138 10 280 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1381" "LPexper.20191125.ClearMarcusWallsBergsig" 139 1 320 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1382" "LPexper.20191125.ClearMarcusWallsBergsig" 139 2 300 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1383" "LPexper.20191125.ClearMarcusWallsBergsig" 139 3 310 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1384" "LPexper.20191125.ClearMarcusWallsBergsig" 139 4 270 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1385" "LPexper.20191125.ClearMarcusWallsBergsig" 139 5 250 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1386" "LPexper.20191125.ClearMarcusWallsBergsig" 139 6 30 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1387" "LPexper.20191125.ClearMarcusWallsBergsig" 139 7 170 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1388" "LPexper.20191125.ClearMarcusWallsBergsig" 139 8 290 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1389" "LPexper.20191125.ClearMarcusWallsBergsig" 139 9 290 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1390" "LPexper.20191125.ClearMarcusWallsBergsig" 139 10 260 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1391" "LPexper.20191125.ClearMarcusWallsBergsig" 140 1 120 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1392" "LPexper.20191125.ClearMarcusWallsBergsig" 140 2 180 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1393" "LPexper.20191125.ClearMarcusWallsBergsig" 140 3 30 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1394" "LPexper.20191125.ClearMarcusWallsBergsig" 140 4 135 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1395" "LPexper.20191125.ClearMarcusWallsBergsig" 140 5 210 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1396" "LPexper.20191125.ClearMarcusWallsBergsig" 140 6 220 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1397" "LPexper.20191125.ClearMarcusWallsBergsig" 140 7 260 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1398" "LPexper.20191125.ClearMarcusWallsBergsig" 140 8 190 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1399" "LPexper.20191125.ClearMarcusWallsBergsig" 140 9 160 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1400" "LPexper.20191125.ClearMarcusWallsBergsig" 140 10 85 "Stars (Walls)
Rural" FALSE FALSE "StarsWallsRural"
"1521" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 153 1 100 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1522" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 153 2 230 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1523" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 153 3 220 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1524" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 153 4 50 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1525" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 153 5 300 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1526" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 153 6 30 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1527" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 153 7 210 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1528" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 153 8 20 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1529" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 153 9 90 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1530" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 153 10 320 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1531" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 154 1 300 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1532" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 154 2 210 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1533" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 154 3 340 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1534" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 154 4 0 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1535" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 154 5 250 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1536" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 154 6 90 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1537" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 154 7 60 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1538" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 154 8 100 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1539" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 154 9 130 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1540" "LPexper.20191123.ClearGOGGLESMarcusWallsWits" 154 10 200 "Stars GOGGLES (Walls)
Urban" TRUE FALSE "EyesCoveredWallsUrban"
"1541" "LPexper.20191117.SecurityLightBergsigON" 197 1 150 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1542" "LPexper.20191117.SecurityLightBergsigON" 197 2 200 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1543" "LPexper.20191117.SecurityLightBergsigON" 197 3 200 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1544" "LPexper.20191117.SecurityLightBergsigON" 197 4 210 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1545" "LPexper.20191117.SecurityLightBergsigON" 197 5 210 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1546" "LPexper.20191117.SecurityLightBergsigON" 197 6 220 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1547" "LPexper.20191117.SecurityLightBergsigON" 197 7 200 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1548" "LPexper.20191117.SecurityLightBergsigON" 197 8 200 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1549" "LPexper.20191117.SecurityLightBergsigON" 197 9 200 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1550" "LPexper.20191117.SecurityLightBergsigON" 197 10 195 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1551" "LPexper.20191117.SecurityLightBergsigON" 198 1 195 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1552" "LPexper.20191117.SecurityLightBergsigON" 198 2 205 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1553" "LPexper.20191117.SecurityLightBergsigON" 198 3 205 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1554" "LPexper.20191117.SecurityLightBergsigON" 198 4 215 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1555" "LPexper.20191117.SecurityLightBergsigON" 198 5 215 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1556" "LPexper.20191117.SecurityLightBergsigON" 198 6 255 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1557" "LPexper.20191117.SecurityLightBergsigON" 198 7 210 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1558" "LPexper.20191117.SecurityLightBergsigON" 198 8 210 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1559" "LPexper.20191117.SecurityLightBergsigON" 198 9 215 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1560" "LPexper.20191117.SecurityLightBergsigON" 198 10 200 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1561" "LPexper.20191117.SecurityLightBergsigON" 199 1 105 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1562" "LPexper.20191117.SecurityLightBergsigON" 199 2 150 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1563" "LPexper.20191117.SecurityLightBergsigON" 199 3 160 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1564" "LPexper.20191117.SecurityLightBergsigON" 199 4 165 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1565" "LPexper.20191117.SecurityLightBergsigON" 199 5 170 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1566" "LPexper.20191117.SecurityLightBergsigON" 199 6 165 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1567" "LPexper.20191117.SecurityLightBergsigON" 199 7 150 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1568" "LPexper.20191117.SecurityLightBergsigON" 199 8 175 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1569" "LPexper.20191117.SecurityLightBergsigON" 199 9 185 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1570" "LPexper.20191117.SecurityLightBergsigON" 199 10 180 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1571" "LPexper.20191117.SecurityLightBergsigON" 200 1 200 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1572" "LPexper.20191117.SecurityLightBergsigON" 200 2 225 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1573" "LPexper.20191117.SecurityLightBergsigON" 200 3 215 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1574" "LPexper.20191117.SecurityLightBergsigON" 200 4 220 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1575" "LPexper.20191117.SecurityLightBergsigON" 200 5 220 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1576" "LPexper.20191117.SecurityLightBergsigON" 200 6 220 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1577" "LPexper.20191117.SecurityLightBergsigON" 200 7 195 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1578" "LPexper.20191117.SecurityLightBergsigON" 200 8 225 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1579" "LPexper.20191117.SecurityLightBergsigON" 200 9 210 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1580" "LPexper.20191117.SecurityLightBergsigON" 200 10 220 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1581" "LPexper.20191117.SecurityLightBergsigON" 201 1 220 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1582" "LPexper.20191117.SecurityLightBergsigON" 201 2 205 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1583" "LPexper.20191117.SecurityLightBergsigON" 201 3 210 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1584" "LPexper.20191117.SecurityLightBergsigON" 201 4 195 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1585" "LPexper.20191117.SecurityLightBergsigON" 201 5 205 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1586" "LPexper.20191117.SecurityLightBergsigON" 201 6 215 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1587" "LPexper.20191117.SecurityLightBergsigON" 201 7 210 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1588" "LPexper.20191117.SecurityLightBergsigON" 201 8 210 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1589" "LPexper.20191117.SecurityLightBergsigON" 201 9 200 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1590" "LPexper.20191117.SecurityLightBergsigON" 201 10 210 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1591" "LPexper.20191117.SecurityLightBergsigON" 202 1 250 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1592" "LPexper.20191117.SecurityLightBergsigON" 202 2 260 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1593" "LPexper.20191117.SecurityLightBergsigON" 202 3 250 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1594" "LPexper.20191117.SecurityLightBergsigON" 202 4 235 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1595" "LPexper.20191117.SecurityLightBergsigON" 202 5 225 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1596" "LPexper.20191117.SecurityLightBergsigON" 202 6 230 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1597" "LPexper.20191117.SecurityLightBergsigON" 202 7 250 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1598" "LPexper.20191117.SecurityLightBergsigON" 202 8 275 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1599" "LPexper.20191117.SecurityLightBergsigON" 202 9 235 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1600" "LPexper.20191117.SecurityLightBergsigON" 202 10 220 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1601" "LPexper.20191117.SecurityLightBergsigON" 203 1 185 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1602" "LPexper.20191117.SecurityLightBergsigON" 203 2 205 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1603" "LPexper.20191117.SecurityLightBergsigON" 203 3 215 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1604" "LPexper.20191117.SecurityLightBergsigON" 203 4 215 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1605" "LPexper.20191117.SecurityLightBergsigON" 203 5 205 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1606" "LPexper.20191117.SecurityLightBergsigON" 203 6 200 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1607" "LPexper.20191117.SecurityLightBergsigON" 203 7 230 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1608" "LPexper.20191117.SecurityLightBergsigON" 203 8 285 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
